LeaveOn,HR,RE,Rress,SDATA,RPK,RPKHD,SwSD
0,53,14.5,3301,1010,2492,3945,8
0,52,15.3,3297,1329,3729,3945,11
0,52,15.7,3301,1475,3748,3945,22
0,52,15.9,3302,1236,3555,3945,11
0,52,16,3304,1488,3555,3945,22
0,52,16,3300,1529,2519,3945,24
0,52,15.8,3300,1429,4602,3945,12
0,52,15.8,3302,1463,4602,3908,21
0,52,15.8,3304,1122,4565,3908,21
0,52,16.4,3304,1218,3956,3908,16
0,52,16,3294,1329,3016,3851,20
0,52,15.5,3299,1491,4105,3846,16
0,52,15.3,3303,1447,4539,3846,21
0,52,14.9,3303,1149,4539,3846,22
0,52,14.8,3304,1094,4325,3846,20
0,52,14.7,3291,1229,4383,3846,23
0,52,14.7,3301,1468,5670,3846,14
0,52,14.7,3302,1296,5670,3846,22
0,52,14.7,3304,1038,4398,3851,19
0,52,14.7,3300,1150,3814,3887,24
0,52,16,3300,1404,5815,3908,19
0,52,16.7,3303,1428,5907,3945,18
0,52,17,3302,1215,5377,4034,10
0,52,17.2,3304,1216,5203,4058,21
0,52,17.5,3296,1347,3559,4058,21
0,52,16.1,3302,1668,5892,4058,17
0,52,15.4,3303,1616,5892,4058,16
0,52,15,3304,1237,4379,4058,20
0,52,14.8,3300,1345,4261,4058,20
0,52,14.7,3301,1494,3618,4058,18
0,52,15.1,3304,1467,3821,4034,31
0,52,15.3,3304,1266,3746,3908,24
0,52,14.1,3303,949,4229,3908,21
0,52,13.5,3296,1207,3916,3908,13
0,52,13.2,3303,1434,5202,3908,11
0,52,13.1,3305,1196,5202,3908,17
0,52,13.8,3307,995,3894,3908,8
0,52,14.1,3302,1090,3224,3932,20
0,52,14.3,3298,1477,5460,3964,15
0,52,14.4,3302,1503,5460,4034,13
0,52,14.4,3302,1217,4488,4058,13
0,52,14.4,3304,1636,5144,4074,11
0,52,14.4,3296,1715,3711,4086,19
0,52,14.2,3302,1695,5675,4107,19
0,52,14.5,3305,1566,5675,4193,15
0,52,14.7,3304,1030,3951,4374,18
0,52,14.7,3303,1199,4719,4395,14
0,52,14.2,3296,1400,4827,4415,17
0,52,13.9,3304,1474,5587,4415,13
0,52,13.8,3305,1280,5527,4415,11
0,52,13.7,3304,1121,4271,4415,14
0,52,13.6,3304,1356,3690,4448,22
0,52,13.6,3297,1702,5315,4448,26
0,52,13.6,3304,1696,5379,4449,14
0,52,13.6,3306,1302,4523,4468,8
0,52,13.6,3307,959,4494,4496,18
0,52,13.8,3300,1037,3530,4496,17
0,53,13.6,3302,1482,4953,4496,22
0,53,13.5,3304,1477,4953,4496,21
0,53,13.5,3308,1138,4085,4499,25
0,53,13.5,3308,1187,4649,4563,14
0,53,13.4,3299,1415,3551,4563,13
0,53,13.3,3303,1444,4877,4563,18
0,53,13,3308,1234,4877,4563,15
0,53,12.8,3306,1010,4228,4590,18
0,53,12.7,3297,1053,3137,4590,14
0,53,12.7,3304,1220,4656,4590,11
0,53,13.2,3306,1225,4656,4590,18
0,53,13.3,3306,1079,3139,4563,15
0,53,13.3,3305,1453,3676,4563,12
0,53,13.3,3297,1605,3960,4563,18
0,53,13.3,3305,1468,4208,4563,22
0,53,13.3,3306,1284,3988,4563,27
0,53,13.7,3306,987,3680,4563,21
0,53,13.9,3305,1065,3712,4563,14
0,53,14,3298,1217,5123,4563,11
0,53,14.1,3306,1381,5141,4563,19
0,53,14.1,3308,1284,4678,4563,16
0,53,14.1,3308,1124,4678,4563,10
0,53,14.1,3304,1446,3405,4499,14
0,53,14.5,3299,1886,5122,4496,19
0,53,14.7,3306,1681,5122,4496,13
0,53,14.8,3307,1123,4495,4496,14
0,53,14.9,3308,993,4485,4496,18
0,52,15.3,3305,881,3680,4479,26
0,52,15.2,3304,1108,4649,4449,25
0,52,15.1,3308,1273,4649,4448,19
0,52,15.1,3308,1163,3208,4435,16
0,52,15.1,3308,1574,3562,4425,12
0,52,15.1,3299,1678,2399,4425,24
0,52,14.9,3305,1543,3342,4425,18
0,52,14.8,3308,1387,3342,4425,17
0,52,14.8,3308,1013,3324,4425,19
0,52,14.8,3305,1586,3681,4425,25
0,52,14.8,3303,1927,4846,4402,16
0,52,14.8,3308,1690,5018,4402,26
0,52,14.8,3307,1279,4793,4402,10
0,52,14.8,3307,1483,4404,4425,12
0,52,15,3300,1584,2833,4425,23
0,52,14.8,3307,1255,4134,4402,33
0,52,14.5,3307,1100,4134,4359,21
0,52,14.2,3309,979,2966,4326,10
0,52,14.2,3301,987,2544,4326,28
0,52,14.2,3304,1181,4055,4272,23
0,52,14.2,3307,1314,4055,4254,22
0,52,14.2,3308,1182,2820,4220,12
0,52,14.2,3309,1265,4165,4182,21
0,52,14.2,3299,1469,3594,4172,13
0,52,14.1,3308,1509,4415,4169,18
0,52,14.1,3310,1238,4415,4151,22
0,53,13.8,3308,979,3315,4150,17
0,53,13.7,3307,1590,3737,4141,16
0,53,13.6,3304,1745,5408,4141,11
0,53,13.6,3310,1392,5449,4141,17
0,53,13.6,3309,1192,4682,4141,17
0,52,14,3310,889,4373,4141,23
0,51,13.8,3302,901,2933,4095,20
0,51,13.9,3307,1167,4852,4081,10
0,52,13.9,3311,1173,4852,4081,18
0,51,13.7,3310,1052,3861,4081,6
0,51,13.6,3309,1260,4249,4081,22
0,51,13.5,3301,1538,4319,4081,8
0,51,13.5,3309,1593,5270,4081,12
0,51,13.5,3310,1326,5253,4081,10
0,51,13.5,3310,1007,4401,4081,11
0,51,13.9,3307,1491,3049,4141,20
0,51,13.7,3302,1669,4933,4141,23
0,50,13.9,3310,1608,5008,4141,21
0,50,14,3310,1403,4443,4141,16
0,50,14,3311,1223,4232,4143,14
0,50,14.3,3303,1420,3607,4143,14
0,50,14.2,3308,1594,4998,4153,21
0,50,13.8,3307,1394,4998,4169,29
0,51,13.2,3309,1046,3279,4172,12
0,51,12.9,3310,1220,4243,4173,6
0,51,12.8,3302,1232,4211,4173,29
0,51,12.7,3307,1550,4889,4173,16
0,51,12.7,3309,1515,4779,4173,7
0,51,12.7,3309,1057,4517,4173,18
0,51,12.7,3310,1114,4000,4173,19
0,51,12.8,3302,1443,4743,4173,22
0,51,13.1,3308,1762,5634,4173,15
0,51,13.5,3308,1504,5609,4173,15
0,51,13.7,3309,1229,4757,4173,21
0,51,13.6,3304,1650,4255,4173,24
0,52,13.5,3308,1925,5367,4173,19
0,52,14.1,3309,1665,5485,4173,21
0,52,14.4,3310,1094,5072,4212,23
0,52,14.5,3310,1373,5289,4235,8
0,53,13.4,3304,1580,4200,4279,15
0,53,12.9,3308,1868,5797,4321,22
0,53,12.6,3309,1751,5797,4330,20
0,53,12.5,3310,1345,4194,4420,19
0,53,12.4,3305,1418,2964,4420,26
0,53,13.2,3307,1673,3540,4420,20
0,53,13.8,3310,1566,3540,4330,23
0,53,13.9,3307,987,2986,4321,13
0,53,13.9,3308,1433,3857,4318,23
0,54,14.6,3307,1613,3643,4318,17
0,54,14.2,3310,1374,4045,4318,18
0,54,14,3309,1178,4034,4318,9
0,54,14.1,3310,1108,3852,4318,23
0,54,14.2,3309,1456,2903,4318,14
0,54,14.2,3294,1758,4545,4318,11
0,54,14.2,3296,1840,4545,4318,18
0,54,14.2,3301,1471,4794,4321,11
0,54,14.8,3302,937,5863,4330,14
0,54,15.6,3302,882,8239,4420,8
0,54,16.3,3302,920,8239,4425,8
0,54,16.7,3300,1083,8646,4432,17
0,53,17,3298,1281,8584,4448,9
0,53,17.3,3303,1170,6279,4522,11
0,53,17.7,3302,998,5692,4534,117
0,53,17.9,3299,990,4486,4534,61
0,52,18.2,3302,1310,4486,4534,8
0,52,18.6,3300,1426,3641,4522,80
0,52,18.8,3299,1410,3697,4522,46
0,52,18.9,3303,1268,4541,4522,6
0,51,18.4,3304,858,4541,4522,15
0,51,18,3304,1225,2288,4448,6
0,51,17.8,3300,1394,3095,4448,3
0,51,17.7,3306,1359,3319,4448,18
0,51,17.7,3304,1210,4218,4432,4
0,51,16.3,3306,866,4181,4425,13
0,51,15.3,3304,890,2895,4420,16
0,51,14.8,3304,1510,3924,4420,76
0,51,14.6,3308,1531,3924,4420,8
0,51,14.5,3304,988,4184,4420,20
0,51,14.4,3305,1308,4178,4318,58
0,51,14.4,3300,1445,3519,4279,43
0,51,14,3304,1645,3186,4279,16
0,50,14.1,3305,1538,3487,4260,8
0,50,14,3306,1362,3487,4204,8
0,50,13.7,3300,1406,1590,4173,13
0,50,13.8,3302,1977,2927,4095,16
0,51,14.1,3303,1910,3107,4095,33
0,51,13.7,3302,1281,3107,4011,212
0,51,13.3,3301,1391,2504,3998,34
0,51,13.1,3299,1232,2175,3977,47
0,51,13.4,3302,2073,1806,3960,19
0,51,13.7,3303,2013,2027,3960,7
0,51,13.8,3302,1230,2219,3941,13
0,51,14,3301,1455,2867,3907,39
0,51,13.9,3303,1793,3406,3906,22
0,51,14.1,3299,1621,3406,3848,9
0,50,14.6,3303,1271,2346,3790,21
0,50,14.8,3299,1398,3401,3766,13
0,51,14.6,3303,1875,4384,3765,78
0,50,14.1,3299,1820,4434,3765,107
0,50,13.8,3303,1252,3820,3765,13
0,50,13.7,3299,1556,4072,3765,22
0,50,13.6,3300,1755,4053,3765,59
0,51,13.8,3299,1741,4053,3765,29
0,51,14,3300,1408,3089,3731,16
0,51,15.6,3299,1130,3443,3731,17
0,51,15.7,3296,1292,2348,3731,117
0,51,15.8,3300,1374,2803,3731,24
0,53,15.5,3302,1193,2725,3731,42
0,54,15.3,3302,1918,2962,3731,24
0,55,15.2,3299,2025,2425,3667,27
0,55,15.2,3300,1758,3215,3628,10
0,55,15.2,3301,1637,3212,3596,24
0,55,15.2,3302,973,2804,3581,26
0,55,15.1,3302,1823,1646,3544,43
0,55,15.1,3302,2459,3608,3528,21
0,55,15.1,3302,2106,3807,3397,20
0,55,15.1,3303,1296,4518,3397,34
0,55,15.1,3306,1422,4491,3397,23
0,54,14.9,3301,1565,3714,3397,17
0,54,14.7,3304,1816,3328,3397,17
0,57,14.6,3305,1789,4174,3397,35
0,58,14.6,3302,1106,4174,3397,15
0,59,14.4,3304,1173,2743,3397,87
0,60,14.3,3302,1715,4193,3397,25
0,60,14.3,3305,1794,3661,3397,59
0,60,14.3,3305,1319,4437,3397,31
0,60,14.3,3304,1032,4419,3397,17
0,60,14.3,3304,1572,3222,3397,40
0,60,14.2,3304,1998,3211,3397,25
0,57,14,3305,1961,4456,3397,98
0,56,13.9,3305,1514,4814,3528,22
0,59,13.5,3304,1000,4441,3532,18
0,61,13.3,3304,1156,3843,3532,33
0,62,13.2,3304,1902,2437,3532,20
0,60,13,3305,2009,3329,3528,177
0,60,12.8,3306,1311,3386,3397,223
0,59,12.7,3305,1016,2733,3387,16
0,58,12.7,3303,1526,3252,3377,25
0,58,12.7,3308,1812,2561,3226,135
0,58,12.6,3306,1446,2665,3203,230
0,57,12.8,3306,1078,2665,3149,82
0,57,12.9,3306,1207,889,3123,36
0,57,13,3305,1726,2090,3077,41
0,57,13,3306,1722,2268,3077,66
0,57,13,3308,1225,2559,3077,429
0,57,12.9,3308,1048,2543,3077,46
0,57,12.8,3306,1318,2476,3077,44
0,57,12.8,3307,1638,2374,3077,23
0,55,12.9,3306,1527,3556,3077,88
0,54,13.1,3307,1089,3556,3123,192
0,54,13.3,3308,950,2285,3132,13
0,54,13.4,3307,1149,3221,3132,68
0,54,13.4,3308,1623,2358,3132,15
0,54,13.4,3309,1718,3588,3132,129
0,54,13.3,3308,1259,3586,3132,214
0,53,13.6,3311,1197,2572,3149,66
0,53,13.8,3307,1458,3099,3149,29
0,53,13.9,3307,1830,2600,3132,77
0,53,13.9,3310,1665,3724,3132,113
0,53,13.9,3309,1040,3724,3132,640
0,53,13.9,3309,1019,2203,3132,10
0,52,14.1,3307,1578,2881,3123,19
0,52,14.2,3309,1885,2421,3086,106
0,52,14.3,3310,1405,2588,3077,233
0,52,14.6,3310,979,2584,3056,179
0,52,14.8,3308,1284,2308,3056,32
0,52,14.9,3310,1897,1619,3056,25
0,52,14.9,3309,1770,2552,3056,293
0,52,14.9,3309,1087,2552,3056,407
0,52,14.9,3311,1143,1657,3056,17
0,52,15.2,3308,1262,2576,3056,34
0,52,15.2,3310,2308,2535,3056,59
0,52,15.2,3310,2257,3348,3051,251
0,52,15.2,3311,1027,3348,3056,379
0,53,15.2,3310,887,1922,3056,9
0,53,14.6,3310,1346,2121,3056,22
0,53,14.1,3311,1512,1978,3051,112
0,53,13.9,3311,1198,2035,3021,194
0,53,13.7,3311,928,1944,2936,276
0,53,13.6,3308,1467,2380,2873,61
0,53,13.6,3310,1750,1817,2848,216
0,53,13.6,3311,1314,2803,2826,84
0,53,13.5,3311,990,2803,2820,167
0,53,13.5,3312,946,1790,2802,16
0,53,13.5,3306,1152,2332,2757,20
0,53,13.5,3311,1610,2856,2630,207
0,53,13.5,3311,1501,3499,2630,173
0,53,13.9,3310,1048,3359,2630,250
0,53,14.1,3312,1091,2951,2630,55
0,53,14.2,3309,1333,4055,2630,39
0,53,14.3,3312,1544,4055,2630,37
0,52,14.8,3312,1306,5136,2630,135
0,52,14.9,3311,1015,5131,2630,235
0,52,15,3312,1364,2972,2630,14
0,52,15,3309,1540,4053,2630,21
0,52,15,3313,1988,4796,2630,148
0,52,15,3312,1850,5504,2630,151
0,52,15,3312,1063,5315,2630,234
0,52,14.9,3311,1416,3284,2630,32
0,52,14.8,3310,2085,3667,2630,17
0,52,14.6,3312,1971,4688,2757,187
0,52,14.3,3311,1194,4916,2802,122
0,52,14.2,3312,916,4514,2820,164
0,52,13.6,3311,819,3364,2873,44
0,53,13.3,3309,1393,3003,2896,25
0,53,13.2,3316,1713,4447,2936,108
0,53,13.1,3316,1342,4550,3021,173
0,53,13.1,3313,1008,3903,3056,128
0,53,13.1,3313,1283,3460,3077,24
0,53,12.9,3313,1818,2956,3077,23
0,53,12.8,3314,2123,4607,3077,60
0,53,12.7,3313,1667,4790,3086,69
0,53,12.7,3314,1302,4147,3141,40
0,53,12.8,3311,1863,3445,3177,42
0,53,12.8,3313,2256,1372,3141,24
0,53,12.7,3314,1804,2067,3086,201
0,53,12.7,3313,977,1920,3077,321
0,53,12.6,3314,1173,2049,3077,22
0,53,12.8,3310,1527,3102,2988,30
0,52,14.2,3315,1793,3166,2936,463
0,52,13.8,3314,1476,3319,2936,176
0,52,13.6,3315,1280,3319,2988,107
0,52,13.5,3307,1643,2324,2988,63
0,52,13.4,3310,1832,3804,3077,29
0,52,13.4,3314,1711,5277,3149,214
0,52,13.4,3313,1202,5301,3196,117
0,52,14.4,3315,1086,4420,3238,41
0,52,14.8,3308,1326,4930,3268,27
0,52,14.9,3314,1667,3198,3270,160
0,52,14.9,3314,1536,5141,3440,131
0,52,15.6,3314,1045,5141,3455,237
0,52,15.7,3314,1024,3368,3605,20
0,52,15.8,3309,1479,3578,3627,25
0,52,15.2,3314,1517,3903,3627,155
0,52,14.6,3314,1079,4319,3675,115
0,52,14.3,3316,1004,4132,3687,248
0,52,14.2,3314,1303,3169,3802,8
0,52,14.1,3314,1830,2929,3802,21
0,52,14.1,3316,1737,4691,3802,192
0,52,14.1,3315,1204,4913,3873,155
0,52,14.1,3317,1025,4493,3880,180
0,52,14.3,3307,1197,4194,3933,46
0,52,14.4,3318,1729,3612,3940,39
0,52,14.4,3316,1683,4751,3971,135
0,52,14.3,3315,1135,4751,4000,339
0,53,14.3,3314,1111,3022,4029,23
0,53,14.3,3314,1567,4450,4052,17
0,53,14.3,3315,1635,4410,4052,233
0,53,14.3,3316,1249,4526,4074,161
0,53,14.3,3314,1237,4255,4089,223
0,53,14.3,3314,1564,3187,4089,28
0,55,14.6,3316,1539,3997,4074,205
0,56,14.7,3315,1196,3997,4052,150
0,56,14.8,3318,939,3365,4029,72
0,56,14.8,3307,1367,2204,4000,25
0,55,14,3318,1770,2585,4000,70
0,55,13.6,3316,1430,3178,3989,108
0,55,13.4,3318,994,3178,3971,313
0,55,13.7,3316,1030,1681,3960,29
0,55,13.9,3315,1600,3271,3933,26
0,55,14,3318,1807,3809,3933,138
0,55,14,3317,1349,3926,3873,132
0,55,14,3319,1339,3730,3822,48
0,55,14,3313,1515,3261,3813,14
0,55,14,3318,1934,2891,3813,170
0,55,14,3317,1810,4066,3813,216
0,55,14,3315,1011,4066,3802,281
0,55,14,3317,1267,2336,3786,33
0,55,14,3318,1497,3745,3727,16
0,54,14.1,3319,2263,3394,3727,124
0,53,14.2,3318,2143,4051,3730,159
0,53,14.2,3316,1134,4048,3730,322
0,53,14.2,3317,1143,3228,3730,27
0,53,13.9,3318,1931,2676,3727,16
0,53,13.6,3318,1973,4460,3727,259
0,53,13.4,3318,1177,4460,3730,236
0,53,13.3,3320,1053,3388,3776,24
0,53,13.2,3314,1380,4035,3786,50
0,53,13.3,3324,1792,3118,3786,43
0,53,13.4,3319,1620,4204,3786,70
0,53,13.4,3318,1139,4204,3802,271
0,53,13.4,3320,1142,2083,3802,31
0,53,13.4,3314,1478,3922,3802,21
0,53,13.4,3320,2067,3887,3802,143
0,53,13.4,3318,1851,5034,3813,179
0,54,13.5,3318,1051,5002,3813,245
0,54,13.6,3318,1117,3068,3813,26
0,54,13.6,3316,1638,3754,3813,17
0,54,13.6,3320,2046,3754,3786,50
0,54,13.6,3318,1667,4356,3786,184
0,54,13,3319,1032,4340,3786,215
0,54,12.7,3318,1168,2870,3786,41
0,54,12.5,3320,1763,2964,3785,21
0,54,12.4,3320,1777,3668,3785,291
0,54,12.7,3319,1196,3668,3776,407
0,54,12.9,3321,1302,2932,3730,31
0,54,13,3315,1545,3757,3727,22
0,54,13,3322,2197,3422,3727,110
0,54,13,3319,2081,4629,3730,154
0,54,13,3318,1114,4629,3730,216
0,54,12.8,3318,1142,2505,3730,35
0,54,12.7,3319,1708,4189,3730,41
0,53,13,3320,1737,4330,3727,144
0,53,12.9,3319,1130,4804,3727,262
0,53,12.9,3321,1337,4762,3727,31
0,53,12.9,3320,1598,3740,3727,12
0,53,12.9,3318,1752,2643,3715,88
0,53,12.9,3320,1495,3325,3675,363
0,53,12.9,3323,1410,3325,3674,66
0,53,12.9,3315,1601,2547,3669,34
0,54,13.2,3320,2279,3424,3639,36
0,54,13.3,3320,2154,4357,3525,79
0,54,13.4,3319,1028,4357,3525,194
0,54,13.4,3319,1138,3077,3525,21
0,54,13.4,3320,1488,3781,3639,33
0,55,13.7,3322,1504,3043,3639,178
0,55,13.9,3321,1194,3645,3639,105
0,55,14.3,3323,1087,3645,3639,179
0,55,14,3318,1405,3115,3639,37
0,55,13.8,3321,1507,3957,3639,82
0,55,13.7,3319,1226,4086,3669,72
0,55,13.6,3319,1052,4086,3674,232
0,55,13.6,3321,957,2190,3639,7
0,55,13.6,3319,1420,3658,3572,27
0,55,13.6,3322,1984,3778,3572,117
0,55,13.6,3322,1696,4671,3674,170
0,55,13.6,3321,1024,4594,3675,155
0,54,13.5,3324,981,2789,3715,24
0,53,13.7,3319,1336,3597,3715,26
0,53,13.8,3322,1912,4158,3715,118
0,53,13.4,3322,1694,5109,3715,103
0,53,13.4,3322,1168,5049,3715,100
0,53,13.4,3320,1265,3212,3715,15
0,53,13.4,3323,2040,3023,3719,41
0,53,13.4,3321,2043,4069,3719,208
0,53,13.4,3322,1139,4070,3719,255
0,53,13.4,3323,1088,3447,3719,31
0,53,13.4,3318,1250,3887,3719,32
0,53,13.4,3322,1798,2881,3719,194
0,53,13.2,3322,1684,4396,3719,212
0,53,13.1,3322,975,4396,3719,125
0,53,13.1,3321,1022,2353,3719,7
0,53,13,3320,1588,3601,3719,16
0,53,13.3,3323,1676,3686,3719,232
0,53,13.5,3322,1122,4266,3719,298
0,53,13.1,3324,1089,4236,3719,77
0,53,12.9,3319,1206,3278,3719,43
0,53,12.8,3324,1835,2783,3715,83
0,53,12.8,3323,1829,3751,3715,96
0,53,12.8,3322,1050,3751,3715,158
0,51,12.9,3323,996,2257,3675,11
0,50,13,3321,1448,3657,3660,38
0,50,13,3322,1588,3615,3660,90
0,50,13,3323,1230,4423,3675,201
0,50,13.3,3322,1034,4410,3715,295
0,50,13.4,3321,1230,2618,3715,24
0,50,13.5,3323,1606,3257,3715,10
0,50,13.5,3323,1583,4433,3715,146
0,50,13.5,3323,1183,4524,3715,350
0,50,13.3,3325,1163,4118,3715,15
0,50,13.2,3320,1452,4103,3715,14
0,50,13.1,3323,1767,3365,3715,67
0,50,13.1,3324,1576,4718,3719,195
0,50,13.1,3324,1026,4718,3719,189
0,50,13.1,3322,1333,2368,3719,13
0,50,13.1,3323,1687,3861,3715,23
0,51,13.2,3325,1795,3094,3715,362
0,51,13.3,3323,1527,3550,3715,214
0,51,13.3,3324,1297,3727,3715,26
0,52,13.3,3322,1619,3403,3715,15
0,52,13.1,3324,1704,4286,3719,78
0,52,13,3324,1335,4272,3721,195
0,52,12.9,3324,989,3896,3721,24
0,52,12.9,3320,1244,1899,3719,17
0,52,13,3326,1496,3525,3715,55
0,52,13,3324,1463,3615,3715,186
0,52,13,3325,1267,3615,3715,180
0,52,13.8,3321,1073,2769,3715,25
0,52,14.2,3325,1569,3014,3715,58
0,52,14.4,3325,1602,2917,3715,280
0,52,14.5,3324,1045,2485,3660,137
0,53,14.4,3323,1037,2995,3649,9
0,53,14.4,3322,1277,3611,3649,33
0,53,14.4,3325,1324,3719,3649,94
0,53,14.4,3324,1139,4256,3660,8
0,53,14.9,3324,1138,4256,3660,10
0,53,15,3322,1277,2391,3649,15
0,53,15,3324,1826,3161,3635,18
0,53,15,3323,1784,4329,3585,58
0,53,15,3324,1159,4381,3635,205
0,53,15,3326,1559,3881,3635,18
0,53,15,3320,1723,3140,3635,21
0,53,14.8,3325,1856,1649,3585,32
0,53,14.7,3325,1712,2494,3560,397
0,53,14.6,3325,1483,2494,3560,45
0,53,14.6,3322,1580,1407,3502,62
0,54,14.6,3322,1411,3282,3457,30
0,54,14.8,3326,1335,3284,3450,18
0,55,14.7,3326,1185,3596,3450,39
0,56,14.6,3324,1104,3596,3450,22
0,57,14.6,3322,1253,3068,3441,22
0,57,14.6,3325,2017,5152,3441,35
0,57,14.6,3327,1994,5152,3441,126
0,57,14.6,3326,1163,4372,3457,17
0,57,14.6,3326,955,4948,3457,21
0,57,14.3,3323,1012,3563,3457,34
0,57,13.8,3326,1678,5711,3457,26
0,56,13.2,3324,1701,5711,3492,41
0,56,13.1,3324,1142,5226,3502,12
0,55,13.2,3327,1076,3983,3560,20
0,56,13.6,3321,1374,4194,3585,58
0,55,13.6,3326,1691,4133,3635,29
0,54,13.4,3326,1359,4681,3649,50
0,53,13.6,3327,898,4681,3649,18
0,52,13.8,3325,997,2579,3649,10
0,52,13.8,3326,1558,4347,3649,12
0,52,13.8,3326,1711,4347,3758,19
0,52,13.8,3325,1250,4352,3801,11
0,52,13.8,3328,1334,4447,3801,17
0,52,13.8,3322,1633,3364,3801,20
0,52,13.8,3327,1800,4733,3801,20
0,52,13.5,3326,1540,5043,3801,20
0,52,13.7,3325,1011,5043,3801,6
0,52,13.8,3328,1334,3219,3801,31
0,52,13.8,3324,1604,4658,3801,15
0,52,13.8,3328,1805,4570,3805,37
0,52,13.8,3323,1551,5108,3862,10
0,52,13.8,3328,1067,5108,3869,10
0,53,13.9,3323,1477,3022,3939,21
0,53,13.7,3332,1861,3509,3939,57
0,52,13.6,3327,1556,3509,3939,49
0,52,13.5,3328,1177,3664,3880,12
0,52,13.5,3323,1302,2802,3869,38
0,52,13.6,3327,1404,4247,3869,16
0,53,13.7,3328,1577,4247,3869,51
0,53,13.7,3326,1336,3635,3880,19
0,53,13.7,3328,1072,3378,3880,16
0,53,13.7,3326,1762,3383,3880,19
0,53,13.6,3328,1900,3405,3880,105
0,53,13.5,3327,1306,3529,3880,285
0,53,14.2,3328,973,3529,3880,16
0,53,14.3,3324,1157,2315,3880,25
0,53,14.4,3328,1568,3644,3880,35
0,53,14.4,3329,1511,3895,3880,82
0,53,14.4,3323,1095,3895,3880,22
0,52,14.4,3326,1186,2904,3869,18
0,52,14.4,3323,1518,4555,3869,30
0,52,14.4,3327,1813,4799,3880,33
0,52,14.4,3328,1611,5071,3939,98
0,52,14.4,3327,1104,5071,3939,21
0,52,14.4,3327,1274,2179,3939,37
0,52,14.4,3326,1904,3494,3939,36
0,52,14.4,3327,2031,3995,3939,167
0,52,14.4,3328,1454,4198,3939,273
0,52,14.4,3330,1063,3974,3980,11
0,52,14.4,3324,1063,3557,3980,17
0,53,14,3328,1589,3187,3980,69
0,53,13.8,3326,1545,4180,3980,96
0,53,13.9,3326,1069,4180,3980,23
0,53,14,3328,1290,2161,3980,49
0,53,14,3326,1640,3509,3980,38
0,53,14,3329,1774,3446,3980,24
0,53,14,3326,1357,3658,3909,11
0,53,14,3328,1176,3652,3896,14
0,53,14,3325,1197,1831,3880,31
0,53,13.8,3329,1766,3174,3869,43
0,53,13.7,3328,1789,3219,3849,13
0,53,13.6,3328,1108,3219,3811,8
0,52,13.3,3329,1296,2620,3785,20
0,52,13.1,3325,1529,2678,3765,16
0,52,13,3328,1720,2528,3758,45
0,52,13,3327,1555,2842,3753,32
0,52,13.2,3328,1145,2842,3641,20
0,51,13.1,3325,1148,1678,3585,16
0,51,13,3327,1862,4030,3581,30
0,51,13,3328,1909,4043,3572,84
0,51,13,3330,1237,4079,3572,77
0,51,13,3329,1213,3688,3572,18
0,51,13,3325,1347,3183,3572,20
0,51,13.3,3327,2004,3179,3571,119
0,50,13.5,3328,1889,3502,3565,353
0,50,13.6,3328,1058,3502,3561,19
0,50,13.6,3326,1202,1574,3538,25
0,50,13.6,3328,1726,2028,3507,35
0,50,13.6,3328,1629,2021,3488,83
0,50,13.6,3328,1047,2021,3465,429
0,50,14,3330,1332,2024,3439,18
0,50,14.2,3325,1428,3560,3394,21
0,50,14.3,3328,1761,3757,3389,83
5,50,14.4,3329,1734,4347,3389,479
0,50,14.4,3328,1123,4347,3394,41
0,50,14.4,3328,1352,2056,3394,19
0,51,14.5,3328,2036,3886,3430,46
0,51,14.5,3330,1884,3886,3394,160
0,51,14.5,3329,1083,3904,3394,13
0,51,14.1,3328,1020,3881,3394,23
0,51,13.8,3326,1090,2278,3389,19
0,51,13.7,3329,1773,3518,3354,18
0,51,13.6,3329,1748,3518,3350,11
0,51,13.6,3328,1047,3226,3350,13
0,51,13.5,3326,1424,2887,3288,29
0,51,13.4,3328,1719,3953,3350,20
0,51,13.4,3328,1394,3953,3354,34
0,51,13.4,3329,964,3578,3355,7
0,51,13.5,3330,1241,3576,3355,21
0,51,13.5,3326,1321,2505,3354,21
0,51,13.5,3330,1808,2901,3350,116
0,51,13.5,3330,1798,3530,3288,53
0,51,13.5,3329,1165,3530,3288,7
0,51,13.5,3330,1247,2064,3283,13
0,51,14,3326,1426,3678,3276,28
0,51,14.2,3330,1742,3694,3251,15
0,51,14.3,3330,1578,4742,3276,50
0,51,14.2,3330,1075,4742,3276,20
0,51,14.2,3326,981,2643,3276,10
0,51,14.2,3330,1586,2816,3276,14
0,51,14.2,3331,1682,1792,3251,46
0,51,14.2,3328,1161,1770,3226,11
0,51,13.8,3330,1138,2754,3220,21
0,51,13.6,3329,1893,3626,3210,22
0,51,13.5,3330,1980,3827,3210,59
0,51,13.5,3330,1267,3538,3220,15
0,51,13.5,3329,1076,3538,3220,24
0,51,13.5,3327,1174,2207,3210,39
0,51,13.6,3328,1847,2557,3210,95
0,51,13.7,3328,1836,2557,3210,10
0,51,13.7,3330,1101,3226,3210,10
0,51,13.7,3325,1321,2328,3210,34
0,52,13.7,3332,1823,3820,3210,71
0,53,13.7,3330,1642,3820,3220,33
0,53,13.7,3329,1095,2683,3226,13
0,53,13.7,3332,1042,2668,3226,18
0,53,14.1,3328,1265,3631,3226,26
